award_id,dollars_obligated,awarding_agency_name,recipient_duns,recipient_name,contract_pricing_code,contract_pricing,naics_code,naics_description,extent_competed,solicitation_procedures,awarding_agency_abbr
SPE2D619F535Q,275.81,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F539L,368.66,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F541E,517.68,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F542A,172.56,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
FA445218F0081,260273.24,DEPARTMENT OF DEFENSE (DOD),27800528,FIRST STATE MANUFACTURING INC.,J,FIRM FIXED PRICE,314999,ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,DOD
FA449719F0002,1403511.75,DEPARTMENT OF DEFENSE (DOD),2483667,"GEORGE & LYNCH, INC.",J,FIRM FIXED PRICE,237310,"HIGHWAY, STREET, AND BRIDGE CONSTRUCTION",FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOD
HHSN274201400013U,30435,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
SPE2D619F383N,647.1,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F389G,212.86,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F391V,357.3,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F392W,131.2,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F399X,102.37,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F400K,70.91,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F408V,93.82,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F411N,80.4,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F412H,151.2,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F414A,145.57,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F414V,1128.24,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F417V,623.4,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F418N,121.5,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F419G,357.3,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F428C,18.16,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F431X,476.4,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F434D,119.1,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F449V,141.82,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE30019F0ZC3,197.34,DEPARTMENT OF DEFENSE (DOD),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE30019F0ZMA,117.76,DEPARTMENT OF DEFENSE (DOD),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE7LX19F0487,6481.15,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE4A619F2892,3220.8,DEPARTMENT OF DEFENSE (DOD),65402695,"DELMACO MANUFACTURING, INC",J,FIRM FIXED PRICE,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7LX19F0515,16065.98,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0543,11066,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0545,12962.3,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0547,11066,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0553,6481.15,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0554,8032.99,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
SPE7LX19F0564,6481.15,DEPARTMENT OF DEFENSE (DOD),791792583,"TESLA INDUSTRIES, INC.",J,FIRM FIXED PRICE,335999,ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,DOD
DTFR5316C00021,289842,DEPARTMENT OF TRANSPORTATION (DOT),59007500,UNIVERSITY OF DELAWARE,J,FIRM FIXED PRICE,611310,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",NOT COMPETED,ONLY ONE SOURCE,DOT
IND17PC00114,1437109,DEPARTMENT OF THE INTERIOR (DOI),71744143,EM PHOTONICS INC,U,COST PLUS FIXED FEE,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,DOI
VA24415C0301,124800,DEPARTMENT OF VETERANS AFFAIRS (VA),64356967,JOHN R. SEIBERLICH INC.,J,FIRM FIXED PRICE,561210,FACILITIES SUPPORT SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,VA
12405B19P0064,5356,DEPARTMENT OF AGRICULTURE (USDA),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED,ONLY ONE SOURCE,USDA
15JA1519P00000005,7200,DEPARTMENT OF JUSTICE (DOJ),859655180,DLS DISCOVERY LLC,J,FIRM FIXED PRICE,541110,OFFICES OF LAWYERS,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOJ
70Z04119PP2P00000,8295.64,DEPARTMENT OF HOMELAND SECURITY (DHS),75546671,"NIXON UNIFORM SERVICE, INC.",J,FIRM FIXED PRICE,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DHS
HHSF223201710038P,20250,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),615257847,TA INSTRUMENTS - WATERS L.L.C.,J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED,ONLY ONE SOURCE,HHS
SPE7L319P0936,122740.2,DEPARTMENT OF DEFENSE (DOD),968014154,NAPA M3 INC.,J,FIRM FIXED PRICE,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M119V1239,175.6,DEPARTMENT OF DEFENSE (DOD),968014154,NAPA M3 INC.,J,FIRM FIXED PRICE,333999,ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M319P0629,9000,DEPARTMENT OF DEFENSE (DOD),80274743,"DIAMOND INDUSTRIAL, INC",J,FIRM FIXED PRICE,332919,OTHER METAL VALVE AND PIPE FITTING MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE2D619F232N,357.3,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F235E,599.19,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F236B,141.82,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F238U,361.03,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F243C,297.75,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F248T,117.41,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F249H,283.64,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F260M,178.65,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F261C,309.75,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F263W,203.04,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F264P,893.25,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F268G,168.58,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F268S,130.46,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F270X,73.76,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F274W,61.95,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F279W,233.52,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F280N,388.84,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F281W,253.12,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE30019F0TF4,171.52,DEPARTMENT OF DEFENSE (DOD),11038254,"HY-POINT DAIRY FARMS, INC.",J,FIRM FIXED PRICE,311511,FLUID MILK MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE4A619F2664,5280,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,332618,OTHER FABRICATED WIRE PRODUCT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
W911N219F0077,12078.78,DEPARTMENT OF DEFENSE (DOD),151596975,"STRATEGIC INITIATIVES CONSULTING GROUP, LLC",J,FIRM FIXED PRICE,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,DOD
SPE1C118D1003,0,DEPARTMENT OF DEFENSE (DOD),127734197,MASLEY ENTERPRISES INC.,J,FIRM FIXED PRICE,315990,APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,DOD
47QMCD19PL039,2653.02,GENERAL SERVICES ADMINISTRATION (GSA),11037322,AUTOMOTIVE SERVICES INC,J,FIRM FIXED PRICE,811121,"AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,GSA
75D30119P04124,4650.24,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,811219,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
75N98019P01079,10010,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),51154354,"ADVANT-EDGE SOLUTIONS OF MIDDLE ATLANTIC, INC.",J,FIRM FIXED PRICE,322211,CORRUGATED AND SOLID FIBER BOX MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
HHSN271201700174P,42000,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),826991213,"ROGERSON, ANNE MARIE",J,FIRM FIXED PRICE,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,HHS
N0010417PNG51,557729.03,DEPARTMENT OF DEFENSE (DOD),187266259,ILC DOVER LP,J,FIRM FIXED PRICE,326299,ALL OTHER RUBBER PRODUCT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE4A719P1973,7526.7,DEPARTMENT OF DEFENSE (DOD),866954159,DIMO CORP.,J,FIRM FIXED PRICE,336411,AIRCRAFT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE5EJ19V1024,2330.6,DEPARTMENT OF DEFENSE (DOD),866954159,DIMO CORP.,J,FIRM FIXED PRICE,332510,HARDWARE MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7M518V8476,0,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,444190,OTHER BUILDING MATERIAL DEALERS,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE7MC19P0921,4290,DEPARTMENT OF DEFENSE (DOD),80274743,"DIAMOND INDUSTRIAL, INC",J,FIRM FIXED PRICE,332912,FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
SPE8E519V0518,45.4,DEPARTMENT OF DEFENSE (DOD),830850447,"INTEGRITY CORPORATION, INC.",J,FIRM FIXED PRICE,333515,CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOD
70Z04119PP2P00000,12545.64,DEPARTMENT OF HOMELAND SECURITY (DHS),75546671,"NIXON UNIFORM SERVICE, INC.",J,FIRM FIXED PRICE,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DHS
89243318PFE000004,29656,DEPARTMENT OF ENERGY (DOE),615257847,TA INSTRUMENTS - WATERS L.L.C.,J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,DOE
HHSF223201310046G,13112.64,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),195823570,"AGILENT TECHNOLOGIES, INC.",J,FIRM FIXED PRICE,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
HHSI247201000233G,50746.65,DEPARTMENT OF HEALTH AND HUMAN SERVICES (HHS),5088112,SIEMENS HEALTHCARE DIAGNOSTICS INC,J,FIRM FIXED PRICE,339111,LABORATORY APPARATUS AND FURNITURE MANUFACTURING,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,HHS
SPE2D619F543P,401.05,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F544N,838.05,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F554J,144.64,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F555E,122.1,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F557H,1786.5,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F558Z,157.26,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F560C,329,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F564A,297.75,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F567S,187.64,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
SPE2D619F568U,117.41,DEPARTMENT OF DEFENSE (DOD),83235549,DENTSPLY INTERNATIONAL INC.,J,FIRM FIXED PRICE,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,DOD
